persona_id,policy,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,initial_price_eur,final_price_eur,price_delta_eur
judith,baseline,False,False,True,abandoned,0,0,68.14,73.02,4.88
judith,baseline,False,False,True,abandoned,0,0,68.14,69.37,1.23
judith,baseline,False,False,True,abandoned,0,0,68.14,76.42,8.28
judith,baseline,False,False,True,abandoned,0,0,68.14,69.65,1.51
judith,baseline,False,False,True,abandoned,0,0,68.14,76.02,7.88
judith,baseline,False,False,True,abandoned,0,0,68.14,73.8,5.66
judith,baseline,True,False,False,converted,0,0,68.14,76.72,8.58
judith,baseline,False,False,True,abandoned,0,0,68.14,72.92,4.78
judith,baseline,False,False,True,abandoned,0,0,68.14,77.29,9.15
judith,baseline,False,False,True,abandoned,0,0,68.14,76.68,8.54
judith,baseline,False,False,True,abandoned,0,0,68.14,73.43,5.29
judith,baseline,False,True,False,advisor_routed,0,0,68.14,77.52,9.38
judith,baseline,False,False,True,abandoned,0,0,68.14,74.5,6.36
judith,baseline,False,False,True,abandoned,0,0,68.14,68.91,0.77
judith,baseline,False,False,True,abandoned,0,0,68.14,74.49,6.35
judith,baseline,False,False,True,abandoned,0,0,68.14,70.05,1.91
judith,baseline,True,False,False,converted,0,0,68.14,70.79,2.65
judith,baseline,False,False,True,abandoned,0,0,68.14,72.82,4.68
judith,baseline,False,False,True,abandoned,0,0,68.14,70.19,2.05
judith,baseline,False,False,True,abandoned,0,0,68.14,72.16,4.02
judith,baseline,True,False,False,converted,0,0,68.14,73.88,5.74
judith,baseline,False,False,True,abandoned,0,0,68.14,77.88,9.74
judith,baseline,False,False,True,abandoned,0,0,68.14,76.76,8.62
judith,baseline,False,False,True,abandoned,0,0,68.14,72.19,4.05
judith,baseline,False,False,True,abandoned,0,0,68.14,73.41,5.27
judith,baseline,False,False,True,abandoned,0,0,68.14,71.88,3.74
judith,baseline,False,False,True,abandoned,0,0,68.14,69.6,1.46
judith,baseline,False,False,True,abandoned,0,0,68.14,70.41,2.27
judith,baseline,False,False,True,abandoned,0,0,68.14,74.11,5.97
judith,baseline,False,False,True,abandoned,0,0,68.14,69.82,1.68
judith,baseline,False,False,True,abandoned,0,0,68.14,72.88,4.74
judith,baseline,False,False,True,abandoned,0,0,68.14,76.83,8.69
judith,baseline,False,False,True,abandoned,0,0,68.14,76.04,7.9
judith,baseline,False,False,True,abandoned,0,0,68.14,73.67,5.53
judith,baseline,False,False,True,abandoned,0,0,68.14,78.11,9.97
judith,baseline,False,False,True,abandoned,0,0,68.14,73.57,5.43
judith,baseline,False,False,True,abandoned,0,0,68.14,74.74,6.6
judith,baseline,False,False,True,abandoned,0,0,68.14,75.61,7.47
judith,baseline,False,False,True,abandoned,0,0,68.14,77.91,9.77
judith,baseline,False,False,True,abandoned,0,0,68.14,78.1,9.96
judith,baseline,False,False,True,abandoned,0,0,68.14,70.49,2.35
judith,baseline,False,False,True,abandoned,0,0,68.14,70.64,2.5
judith,baseline,False,False,True,abandoned,0,0,68.14,71.82,3.68
judith,baseline,False,False,True,abandoned,0,0,68.14,69.86,1.72
judith,baseline,False,False,True,abandoned,0,0,68.14,77.3,9.16
judith,baseline,False,False,True,abandoned,0,0,68.14,75.31,7.17
judith,baseline,False,False,True,abandoned,0,0,68.14,72.58,4.44
judith,baseline,False,False,True,abandoned,0,0,68.14,73.26,5.12
judith,baseline,False,False,True,abandoned,0,0,68.14,72.01,3.87
judith,baseline,False,False,True,abandoned,0,0,68.14,70.89,2.75
judith,baseline,False,False,True,abandoned,0,0,68.14,69.65,1.51
judith,baseline,False,False,True,abandoned,0,0,68.14,77.16,9.02
judith,baseline,False,False,True,abandoned,0,0,68.14,71.95,3.81
judith,baseline,True,False,False,converted,0,0,68.14,77.78,9.64
judith,baseline,False,False,True,abandoned,0,0,68.14,74.79,6.65
judith,baseline,False,False,True,abandoned,0,0,68.14,72.18,4.04
judith,baseline,False,False,True,abandoned,0,0,68.14,76.41,8.27
judith,baseline,False,False,True,abandoned,0,0,68.14,78.04,9.9
judith,baseline,False,False,True,abandoned,0,0,68.14,74.89,6.75
judith,baseline,False,False,True,abandoned,0,0,68.14,76.1,7.96
judith,baseline,False,False,True,abandoned,0,0,68.14,68.59,0.45
judith,baseline,False,False,True,abandoned,0,0,68.14,70.9,2.76
judith,baseline,False,False,True,abandoned,0,0,68.14,70.07,1.93
judith,baseline,False,False,True,abandoned,0,0,68.14,74.17,6.03
judith,baseline,False,False,True,abandoned,0,0,68.14,76.71,8.57
judith,baseline,False,False,True,abandoned,0,0,68.14,75.42,7.28
judith,baseline,False,False,True,abandoned,0,0,68.14,70.34,2.2
judith,baseline,False,False,True,abandoned,0,0,68.14,72.46,4.32
judith,baseline,False,False,True,abandoned,0,0,68.14,69.23,1.09
judith,baseline,False,False,True,abandoned,0,0,68.14,69.16,1.02
judith,baseline,False,False,True,abandoned,0,0,68.14,78.31,10.17
judith,baseline,False,True,False,advisor_routed,0,0,68.14,78.19,10.05
judith,baseline,False,False,True,abandoned,0,0,68.14,69.64,1.5
judith,baseline,False,False,True,abandoned,0,0,68.14,70.0,1.86
judith,baseline,False,False,True,abandoned,0,0,68.14,76.45,8.31
judith,baseline,False,False,True,abandoned,0,0,68.14,74.53,6.39
judith,baseline,False,False,True,abandoned,0,0,68.14,77.69,9.55
judith,baseline,False,False,True,abandoned,0,0,68.14,77.79,9.65
judith,baseline,False,False,True,abandoned,0,0,68.14,70.28,2.14
judith,baseline,True,False,False,converted,0,0,68.14,71.94,3.8
judith,baseline,False,False,True,abandoned,0,0,68.14,71.8,3.66
judith,baseline,False,False,True,abandoned,0,0,68.14,72.9,4.76
judith,baseline,False,False,True,abandoned,0,0,68.14,72.46,4.32
judith,baseline,False,False,True,abandoned,0,0,68.14,71.03,2.89
judith,baseline,False,False,True,abandoned,0,0,68.14,75.11,6.97
judith,baseline,False,False,True,abandoned,0,0,68.14,68.15,0.01
judith,baseline,False,False,True,abandoned,0,0,68.14,71.58,3.44
judith,baseline,False,False,True,abandoned,0,0,68.14,71.38,3.24
judith,baseline,False,False,True,abandoned,0,0,68.14,70.54,2.4
judith,baseline,False,False,True,abandoned,0,0,68.14,70.23,2.09
judith,baseline,False,False,True,abandoned,0,0,68.14,78.31,10.17
judith,baseline,False,False,True,abandoned,0,0,68.14,71.84,3.7
judith,baseline,False,False,True,abandoned,0,0,68.14,68.86,0.72
judith,baseline,False,False,True,abandoned,0,0,68.14,68.17,0.03
judith,baseline,False,False,True,abandoned,0,0,68.14,69.89,1.75
judith,baseline,False,False,True,abandoned,0,0,68.14,76.22,8.08
judith,baseline,True,False,False,converted,0,0,68.14,69.55,1.41
judith,baseline,False,False,True,abandoned,0,0,68.14,77.91,9.77
judith,baseline,False,False,True,abandoned,0,0,68.14,75.01,6.87
judith,baseline,False,False,True,abandoned,0,0,68.14,77.61,9.47
judith,baseline,False,False,True,abandoned,0,0,68.14,74.28,6.14
judith,baseline,True,False,False,converted,0,0,68.14,75.69,7.55
judith,baseline,False,False,True,abandoned,0,0,68.14,76.04,7.9
judith,baseline,False,False,True,abandoned,0,0,68.14,78.12,9.98
judith,baseline,False,False,True,abandoned,0,0,68.14,69.1,0.96
judith,baseline,False,False,True,abandoned,0,0,68.14,70.85,2.71
judith,baseline,False,False,True,abandoned,0,0,68.14,74.09,5.95
judith,baseline,False,False,True,abandoned,0,0,68.14,68.67,0.53
judith,baseline,False,False,True,abandoned,0,0,68.14,71.62,3.48
judith,baseline,False,False,True,abandoned,0,0,68.14,77.87,9.73
judith,baseline,False,False,True,abandoned,0,0,68.14,69.96,1.82
judith,baseline,False,False,True,abandoned,0,0,68.14,72.49,4.35
judith,baseline,False,False,True,abandoned,0,0,68.14,77.91,9.77
judith,baseline,False,False,True,abandoned,0,0,68.14,76.41,8.27
judith,baseline,False,True,False,advisor_routed,0,0,68.14,75.07,6.93
judith,baseline,False,False,True,abandoned,0,0,68.14,76.02,7.88
judith,baseline,False,False,True,abandoned,0,0,68.14,76.78,8.64
judith,baseline,False,False,True,abandoned,0,0,68.14,70.64,2.5
judith,baseline,False,False,True,abandoned,0,0,68.14,75.27,7.13
judith,baseline,False,False,True,abandoned,0,0,68.14,70.0,1.86
judith,baseline,False,False,True,abandoned,0,0,68.14,68.47,0.33
judith,baseline,False,False,True,abandoned,0,0,68.14,74.26,6.12
judith,baseline,False,False,True,abandoned,0,0,68.14,76.39,8.25
judith,baseline,False,False,True,abandoned,0,0,68.14,70.79,2.65
judith,baseline,False,True,False,advisor_routed,0,0,68.14,73.51,5.37
judith,baseline,False,False,True,abandoned,0,0,68.14,74.05,5.91
judith,baseline,False,False,True,abandoned,0,0,68.14,74.82,6.68
judith,baseline,False,False,True,abandoned,0,0,68.14,73.1,4.96
judith,baseline,True,False,False,converted,0,0,68.14,73.14,5.0
judith,baseline,False,False,True,abandoned,0,0,68.14,76.06,7.92
judith,baseline,True,False,False,converted,0,0,68.14,68.91,0.77
judith,baseline,False,False,True,abandoned,0,0,68.14,76.75,8.61
judith,baseline,False,False,True,abandoned,0,0,68.14,72.58,4.44
judith,baseline,False,False,True,abandoned,0,0,68.14,72.5,4.36
judith,baseline,False,False,True,abandoned,0,0,68.14,77.86,9.72
judith,baseline,False,False,True,abandoned,0,0,68.14,78.04,9.9
judith,baseline,False,False,True,abandoned,0,0,68.14,75.88,7.74
judith,baseline,False,False,True,abandoned,0,0,68.14,72.27,4.13
judith,baseline,False,False,True,abandoned,0,0,68.14,73.64,5.5
judith,baseline,False,False,True,abandoned,0,0,68.14,71.5,3.36
judith,baseline,False,False,True,abandoned,0,0,68.14,75.93,7.79
judith,baseline,False,False,True,abandoned,0,0,68.14,73.72,5.58
judith,baseline,False,False,True,abandoned,0,0,68.14,68.31,0.17
judith,baseline,False,False,True,abandoned,0,0,68.14,74.9,6.76
judith,baseline,False,False,True,abandoned,0,0,68.14,69.7,1.56
judith,baseline,False,False,True,abandoned,0,0,68.14,77.1,8.96
judith,baseline,False,False,True,abandoned,0,0,68.14,69.43,1.29
judith,baseline,False,False,True,abandoned,0,0,68.14,77.77,9.63
judith,baseline,True,False,False,converted,0,0,68.14,71.12,2.98
judith,baseline,False,False,True,abandoned,0,0,68.14,71.39,3.25
judith,baseline,False,False,True,abandoned,0,0,68.14,69.89,1.75
judith,baseline,False,False,True,abandoned,0,0,68.14,76.42,8.28
judith,baseline,False,False,True,abandoned,0,0,68.14,72.89,4.75
judith,baseline,False,False,True,abandoned,0,0,68.14,78.12,9.98
judith,baseline,False,False,True,abandoned,0,0,68.14,78.12,9.98
judith,baseline,False,False,True,abandoned,0,0,68.14,78.1,9.96
judith,baseline,True,False,False,converted,0,0,68.14,68.78,0.64
judith,baseline,False,False,True,abandoned,0,0,68.14,70.39,2.25
judith,baseline,False,False,True,abandoned,0,0,68.14,68.5,0.36
judith,baseline,False,False,True,abandoned,0,0,68.14,69.17,1.03
judith,baseline,False,False,True,abandoned,0,0,68.14,75.14,7.0
judith,baseline,False,False,True,abandoned,0,0,68.14,72.06,3.92
judith,baseline,False,False,True,abandoned,0,0,68.14,78.35,10.21
judith,baseline,False,False,True,abandoned,0,0,68.14,69.89,1.75
judith,baseline,False,False,True,abandoned,0,0,68.14,72.19,4.05
judith,baseline,False,False,True,abandoned,0,0,68.14,75.74,7.6
judith,baseline,False,False,True,abandoned,0,0,68.14,72.48,4.34
judith,baseline,False,False,True,abandoned,0,0,68.14,74.85,6.71
judith,baseline,False,False,True,abandoned,0,0,68.14,76.98,8.84
judith,baseline,False,False,True,abandoned,0,0,68.14,77.6,9.46
judith,baseline,False,False,True,abandoned,0,0,68.14,76.46,8.32
judith,baseline,False,False,True,abandoned,0,0,68.14,70.25,2.11
judith,baseline,False,False,True,abandoned,0,0,68.14,72.51,4.37
judith,baseline,False,False,True,abandoned,0,0,68.14,74.71,6.57
judith,baseline,False,False,True,abandoned,0,0,68.14,74.79,6.65
judith,baseline,True,False,False,converted,0,0,68.14,76.08,7.94
judith,baseline,False,False,True,abandoned,0,0,68.14,72.68,4.54
judith,baseline,False,True,False,advisor_routed,0,0,68.14,70.96,2.82
judith,baseline,False,False,True,abandoned,0,0,68.14,70.92,2.78
judith,baseline,False,False,True,abandoned,0,0,68.14,77.42,9.28
judith,baseline,False,False,True,abandoned,0,0,68.14,70.22,2.08
judith,baseline,False,False,True,abandoned,0,0,68.14,74.76,6.62
judith,baseline,False,False,True,abandoned,0,0,68.14,69.71,1.57
judith,baseline,False,False,True,abandoned,0,0,68.14,72.01,3.87
judith,baseline,False,False,True,abandoned,0,0,68.14,70.35,2.21
judith,baseline,False,False,True,abandoned,0,0,68.14,74.97,6.83
judith,baseline,False,False,True,abandoned,0,0,68.14,74.05,5.91
judith,baseline,True,False,False,converted,0,0,68.14,74.82,6.68
judith,baseline,False,False,True,abandoned,0,0,68.14,72.82,4.68
judith,baseline,False,False,True,abandoned,0,0,68.14,76.05,7.91
judith,baseline,False,False,True,abandoned,0,0,68.14,78.04,9.9
judith,baseline,False,False,True,abandoned,0,0,68.14,72.14,4.0
judith,baseline,False,False,True,abandoned,0,0,68.14,72.43,4.29
judith,baseline,False,True,False,advisor_routed,0,0,68.14,76.99,8.85
judith,baseline,False,False,True,abandoned,0,0,68.14,77.22,9.08
judith,baseline,False,False,True,abandoned,0,0,68.14,73.75,5.61
judith,baseline,False,False,True,abandoned,0,0,68.14,74.93,6.79
judith,baseline,False,False,True,abandoned,0,0,68.14,77.64,9.5
judith,baseline,False,False,True,abandoned,0,0,68.14,78.1,9.96
judith,baseline,False,False,True,abandoned,0,0,68.14,75.47,7.33
judith,baseline,False,False,True,abandoned,0,0,68.14,73.49,5.35
judith,baseline,False,False,True,abandoned,0,0,68.14,73.87,5.73
judith,baseline,False,False,True,abandoned,0,0,68.14,72.11,3.97
judith,baseline,False,False,True,abandoned,0,0,68.14,75.66,7.52
judith,baseline,False,False,True,abandoned,0,0,68.14,69.71,1.57
judith,baseline,False,False,True,abandoned,0,0,68.14,76.35,8.21
judith,baseline,False,False,True,abandoned,0,0,68.14,73.81,5.67
judith,baseline,False,False,True,abandoned,0,0,68.14,75.06,6.92
judith,baseline,False,False,True,abandoned,0,0,68.14,76.07,7.93
judith,baseline,False,False,True,abandoned,0,0,68.14,76.66,8.52
judith,baseline,False,False,True,abandoned,0,0,68.14,78.23,10.09
judith,baseline,False,False,True,abandoned,0,0,68.14,72.24,4.1
judith,baseline,False,False,True,abandoned,0,0,68.14,70.6,2.46
judith,baseline,False,False,True,abandoned,0,0,68.14,70.47,2.33
judith,baseline,False,False,True,abandoned,0,0,68.14,75.75,7.61
judith,baseline,False,False,True,abandoned,0,0,68.14,72.45,4.31
judith,baseline,False,False,True,abandoned,0,0,68.14,70.34,2.2
judith,baseline,False,False,True,abandoned,0,0,68.14,71.31,3.17
judith,baseline,False,False,True,abandoned,0,0,68.14,76.17,8.03
judith,baseline,False,False,True,abandoned,0,0,68.14,77.8,9.66
judith,baseline,False,False,True,abandoned,0,0,68.14,76.68,8.54
judith,baseline,False,False,True,abandoned,0,0,68.14,69.89,1.75
judith,baseline,False,False,True,abandoned,0,0,68.14,77.44,9.3
judith,baseline,False,False,True,abandoned,0,0,68.14,73.48,5.34
judith,baseline,False,False,True,abandoned,0,0,68.14,72.94,4.8
judith,baseline,False,False,True,abandoned,0,0,68.14,77.15,9.01
judith,baseline,False,False,True,abandoned,0,0,68.14,75.64,7.5
judith,baseline,True,False,False,converted,0,0,68.14,69.27,1.13
judith,baseline,False,True,False,advisor_routed,0,0,68.14,69.65,1.51
judith,baseline,False,False,True,abandoned,0,0,68.14,69.58,1.44
judith,baseline,False,False,True,abandoned,0,0,68.14,71.95,3.81
judith,baseline,True,False,False,converted,0,0,68.14,71.93,3.79
judith,baseline,False,False,True,abandoned,0,0,68.14,76.86,8.72
judith,baseline,False,False,True,abandoned,0,0,68.14,74.5,6.36
judith,baseline,False,False,True,abandoned,0,0,68.14,74.73,6.59
judith,baseline,False,False,True,abandoned,0,0,68.14,69.31,1.17
judith,baseline,False,False,True,abandoned,0,0,68.14,75.73,7.59
judith,baseline,False,False,True,abandoned,0,0,68.14,73.9,5.76
judith,baseline,False,False,True,abandoned,0,0,68.14,73.65,5.51
judith,baseline,False,False,True,abandoned,0,0,68.14,77.92,9.78
judith,baseline,False,False,True,abandoned,0,0,68.14,68.65,0.51
judith,baseline,False,False,True,abandoned,0,0,68.14,72.31,4.17
judith,baseline,False,False,True,abandoned,0,0,68.14,76.83,8.69
judith,baseline,False,False,True,abandoned,0,0,68.14,74.09,5.95
judith,baseline,False,False,True,abandoned,0,0,68.14,68.91,0.77
judith,baseline,False,False,True,abandoned,0,0,68.14,70.79,2.65
judith,baseline,False,False,True,abandoned,0,0,68.14,74.73,6.59
judith,baseline,False,False,True,abandoned,0,0,68.14,70.01,1.87
judith,baseline,False,False,True,abandoned,0,0,68.14,74.12,5.98
judith,baseline,False,False,True,abandoned,0,0,68.14,72.17,4.03
judith,baseline,False,False,True,abandoned,0,0,68.14,77.75,9.61
judith,baseline,False,False,True,abandoned,0,0,68.14,73.76,5.62
judith,baseline,False,False,True,abandoned,0,0,68.14,77.75,9.61
judith,baseline,False,False,True,abandoned,0,0,68.14,75.53,7.39
judith,baseline,False,False,True,abandoned,0,0,68.14,74.78,6.64
judith,baseline,False,False,True,abandoned,0,0,68.14,69.73,1.59
judith,baseline,False,False,True,abandoned,0,0,68.14,77.16,9.02
judith,baseline,False,False,True,abandoned,0,0,68.14,75.42,7.28
judith,baseline,False,False,True,abandoned,0,0,68.14,69.65,1.51
judith,baseline,False,False,True,abandoned,0,0,68.14,71.77,3.63
judith,baseline,False,False,True,abandoned,0,0,68.14,76.22,8.08
judith,baseline,False,False,True,abandoned,0,0,68.14,74.54,6.4
judith,baseline,False,False,True,abandoned,0,0,68.14,77.09,8.95
judith,baseline,True,False,False,converted,0,0,68.14,73.93,5.79
judith,baseline,False,False,True,abandoned,0,0,68.14,77.06,8.92
judith,baseline,False,False,True,abandoned,0,0,68.14,73.09,4.95
judith,baseline,False,False,True,abandoned,0,0,68.14,71.09,2.95
judith,baseline,False,False,True,abandoned,0,0,68.14,70.24,2.1
judith,baseline,False,False,True,abandoned,0,0,68.14,77.84,9.7
judith,baseline,False,False,True,abandoned,0,0,68.14,70.26,2.12
judith,baseline,False,False,True,abandoned,0,0,68.14,75.42,7.28
judith,baseline,False,False,True,abandoned,0,0,68.14,75.29,7.15
judith,baseline,False,False,True,abandoned,0,0,68.14,74.87,6.73
judith,baseline,True,False,False,converted,0,0,68.14,73.76,5.62
judith,baseline,False,False,True,abandoned,0,0,68.14,78.15,10.01
judith,baseline,False,False,True,abandoned,0,0,68.14,72.39,4.25
judith,baseline,False,False,True,abandoned,0,0,68.14,69.5,1.36
judith,baseline,False,False,True,abandoned,0,0,68.14,74.27,6.13
judith,baseline,False,False,True,abandoned,0,0,68.14,68.19,0.05
judith,baseline,False,False,True,abandoned,0,0,68.14,70.26,2.12
judith,baseline,False,False,True,abandoned,0,0,68.14,78.07,9.93
judith,baseline,False,False,True,abandoned,0,0,68.14,75.4,7.26
judith,baseline,False,False,True,abandoned,0,0,68.14,75.35,7.21
judith,baseline,False,False,True,abandoned,0,0,68.14,68.76,0.62
judith,baseline,False,False,True,abandoned,0,0,68.14,69.41,1.27
judith,baseline,False,False,True,abandoned,0,0,68.14,78.23,10.09
judith,baseline,False,False,True,abandoned,0,0,68.14,68.46,0.32
judith,baseline,False,False,True,abandoned,0,0,68.14,71.02,2.88
judith,baseline,False,False,True,abandoned,0,0,68.14,77.95,9.81
judith,baseline,False,False,True,abandoned,0,0,68.14,75.23,7.09
judith,baseline,False,False,True,abandoned,0,0,68.14,74.4,6.26
judith,baseline,False,False,True,abandoned,0,0,68.14,69.41,1.27
judith,baseline,False,False,True,abandoned,0,0,68.14,68.78,0.64
judith,baseline,False,False,True,abandoned,0,0,68.14,73.02,4.88
judith,baseline,False,False,True,abandoned,0,0,68.14,69.57,1.43
judith,baseline,False,False,True,abandoned,0,0,68.14,69.07,0.93
judith,baseline,False,False,True,abandoned,0,0,68.14,69.74,1.6
judith,baseline,False,False,True,abandoned,0,0,68.14,75.23,7.09
judith,baseline,False,False,True,abandoned,0,0,68.14,72.73,4.59
judith,baseline,False,False,True,abandoned,0,0,68.14,68.88,0.74
judith,baseline,False,False,True,abandoned,0,0,68.14,73.3,5.16
judith,baseline,False,True,False,advisor_routed,0,0,68.14,71.17,3.03
judith,baseline,False,False,True,abandoned,0,0,68.14,73.76,5.62
judith,baseline,False,True,False,advisor_routed,0,0,68.14,74.8,6.66
judith,baseline,False,False,True,abandoned,0,0,68.14,76.96,8.82
judith,baseline,True,False,False,converted,0,0,68.14,72.75,4.61
judith,baseline,False,False,True,abandoned,0,0,68.14,77.76,9.62
judith,baseline,False,False,True,abandoned,0,0,68.14,71.31,3.17
judith,baseline,False,False,True,abandoned,0,0,68.14,71.92,3.78
judith,baseline,False,False,True,abandoned,0,0,68.14,75.53,7.39
judith,baseline,False,False,True,abandoned,0,0,68.14,72.31,4.17
judith,baseline,False,False,True,abandoned,0,0,68.14,75.45,7.31
judith,baseline,False,False,True,abandoned,0,0,68.14,77.87,9.73
judith,baseline,False,False,True,abandoned,0,0,68.14,76.63,8.49
judith,baseline,False,False,True,abandoned,0,0,68.14,68.9,0.76
judith,baseline,False,False,True,abandoned,0,0,68.14,76.64,8.5
judith,baseline,False,False,True,abandoned,0,0,68.14,72.62,4.48
judith,baseline,False,False,True,abandoned,0,0,68.14,68.26,0.12
judith,baseline,False,False,True,abandoned,0,0,68.14,70.5,2.36
judith,baseline,False,False,True,abandoned,0,0,68.14,71.28,3.14
judith,baseline,False,False,True,abandoned,0,0,68.14,78.32,10.18
judith,baseline,False,False,True,abandoned,0,0,68.14,68.66,0.52
judith,baseline,False,False,True,abandoned,0,0,68.14,70.43,2.29
judith,baseline,False,False,True,abandoned,0,0,68.14,70.28,2.14
judith,baseline,False,False,True,abandoned,0,0,68.14,70.01,1.87
judith,baseline,False,False,True,abandoned,0,0,68.14,73.32,5.18
judith,baseline,False,False,True,abandoned,0,0,68.14,68.83,0.69
judith,baseline,False,False,True,abandoned,0,0,68.14,76.17,8.03
judith,baseline,False,False,True,abandoned,0,0,68.14,70.41,2.27
judith,baseline,False,False,True,abandoned,0,0,68.14,71.26,3.12
judith,baseline,False,False,True,abandoned,0,0,68.14,71.45,3.31
judith,baseline,False,False,True,abandoned,0,0,68.14,71.21,3.07
judith,baseline,True,False,False,converted,0,0,68.14,76.25,8.11
judith,baseline,False,False,True,abandoned,0,0,68.14,71.35,3.21
judith,baseline,False,False,True,abandoned,0,0,68.14,70.33,2.19
judith,baseline,False,False,True,abandoned,0,0,68.14,77.91,9.77
judith,baseline,False,False,True,abandoned,0,0,68.14,72.2,4.06
judith,baseline,False,False,True,abandoned,0,0,68.14,76.87,8.73
judith,baseline,False,False,True,abandoned,0,0,68.14,77.71,9.57
judith,baseline,False,False,True,abandoned,0,0,68.14,72.07,3.93
judith,baseline,False,False,True,abandoned,0,0,68.14,75.87,7.73
judith,baseline,False,False,True,abandoned,0,0,68.14,78.2,10.06
judith,baseline,False,False,True,abandoned,0,0,68.14,68.17,0.03
judith,baseline,False,False,True,abandoned,0,0,68.14,72.44,4.3
judith,baseline,False,False,True,abandoned,0,0,68.14,74.81,6.67
judith,baseline,True,False,False,converted,0,0,68.14,71.41,3.27
judith,baseline,False,False,True,abandoned,0,0,68.14,72.1,3.96
judith,baseline,False,False,True,abandoned,0,0,68.14,76.53,8.39
judith,baseline,False,False,True,abandoned,0,0,68.14,77.02,8.88
judith,baseline,False,False,True,abandoned,0,0,68.14,70.42,2.28
judith,baseline,False,False,True,abandoned,0,0,68.14,72.75,4.61
judith,baseline,True,False,False,converted,0,0,68.14,72.79,4.65
judith,baseline,False,False,True,abandoned,0,0,68.14,76.18,8.04
judith,baseline,False,False,True,abandoned,0,0,68.14,72.97,4.83
judith,baseline,False,False,True,abandoned,0,0,68.14,75.06,6.92
judith,baseline,False,False,True,abandoned,0,0,68.14,71.12,2.98
judith,baseline,False,False,True,abandoned,0,0,68.14,76.52,8.38
judith,baseline,False,False,True,abandoned,0,0,68.14,69.94,1.8
judith,baseline,False,False,True,abandoned,0,0,68.14,77.6,9.46
judith,baseline,False,False,True,abandoned,0,0,68.14,74.41,6.27
judith,baseline,False,False,True,abandoned,0,0,68.14,76.18,8.04
judith,baseline,True,False,False,converted,0,0,68.14,74.01,5.87
judith,baseline,False,False,True,abandoned,0,0,68.14,71.78,3.64
judith,baseline,False,False,True,abandoned,0,0,68.14,70.19,2.05
judith,baseline,False,False,True,abandoned,0,0,68.14,70.83,2.69
judith,baseline,False,False,True,abandoned,0,0,68.14,70.24,2.1
judith,baseline,False,True,False,advisor_routed,0,0,68.14,69.91,1.77
judith,baseline,False,False,True,abandoned,0,0,68.14,73.12,4.98
judith,baseline,False,False,True,abandoned,0,0,68.14,69.27,1.13
judith,baseline,False,False,True,abandoned,0,0,68.14,69.7,1.56
judith,baseline,False,False,True,abandoned,0,0,68.14,72.84,4.7
judith,baseline,False,False,True,abandoned,0,0,68.14,76.46,8.32
judith,baseline,False,False,True,abandoned,0,0,68.14,78.29,10.15
judith,baseline,False,False,True,abandoned,0,0,68.14,72.54,4.4
judith,baseline,False,False,True,abandoned,0,0,68.14,69.6,1.46
judith,baseline,False,False,True,abandoned,0,0,68.14,71.23,3.09
judith,baseline,False,False,True,abandoned,0,0,68.14,72.65,4.51
judith,baseline,False,False,True,abandoned,0,0,68.14,68.76,0.62
judith,baseline,False,False,True,abandoned,0,0,68.14,73.77,5.63
judith,baseline,False,False,True,abandoned,0,0,68.14,74.64,6.5
judith,baseline,False,True,False,advisor_routed,0,0,68.14,74.31,6.17
judith,baseline,False,False,True,abandoned,0,0,68.14,75.47,7.33
judith,baseline,False,False,True,abandoned,0,0,68.14,72.23,4.09
judith,baseline,False,False,True,abandoned,0,0,68.14,71.25,3.11
judith,baseline,False,False,True,abandoned,0,0,68.14,71.65,3.51
judith,baseline,False,False,True,abandoned,0,0,68.14,70.32,2.18
judith,baseline,False,False,True,abandoned,0,0,68.14,71.97,3.83
judith,baseline,False,False,True,abandoned,0,0,68.14,75.67,7.53
judith,baseline,False,False,True,abandoned,0,0,68.14,77.35,9.21
judith,baseline,False,False,True,abandoned,0,0,68.14,73.75,5.61
judith,baseline,False,False,True,abandoned,0,0,68.14,69.23,1.09
judith,baseline,False,False,True,abandoned,0,0,68.14,72.16,4.02
judith,baseline,False,False,True,abandoned,0,0,68.14,72.71,4.57
judith,baseline,False,False,True,abandoned,0,0,68.14,77.14,9.0
judith,baseline,False,False,True,abandoned,0,0,68.14,76.58,8.44
judith,baseline,False,False,True,abandoned,0,0,68.14,77.32,9.18
judith,baseline,False,False,True,abandoned,0,0,68.14,77.71,9.57
judith,baseline,False,False,True,abandoned,0,0,68.14,68.53,0.39
judith,baseline,False,False,True,abandoned,0,0,68.14,69.48,1.34
judith,baseline,False,False,True,abandoned,0,0,68.14,74.51,6.37
judith,baseline,False,False,True,abandoned,0,0,68.14,71.26,3.12
judith,baseline,False,False,True,abandoned,0,0,68.14,75.67,7.53
judith,baseline,True,False,False,converted,0,0,68.14,73.18,5.04
judith,baseline,False,True,False,advisor_routed,0,0,68.14,72.64,4.5
judith,baseline,False,False,True,abandoned,0,0,68.14,76.29,8.15
judith,baseline,False,False,True,abandoned,0,0,68.14,74.03,5.89
judith,baseline,False,False,True,abandoned,0,0,68.14,68.46,0.32
judith,baseline,False,False,True,abandoned,0,0,68.14,77.39,9.25
judith,baseline,False,False,True,abandoned,0,0,68.14,71.03,2.89
judith,baseline,False,False,True,abandoned,0,0,68.14,69.11,0.97
