persona_id,journey_index,step_id,phase,action,dwell_seconds,signals,detected_events,intervention,intervention_accepted
judith,702,s8_confirm,Closing,confirm,20.98,dwell,none,none,
judith,703,s1_coverage_scope,Inputs,at_doctor,16.37,dwell,none,none,
judith,703,s2_for_whom,Inputs,myself,18.5,dwell,none,none,
judith,703,s3_personal_data,Inputs,submit,15.73,dwell,none,none,
judith,703,s4_initial_price,Product,select_optimal,51.93,dwell|price_hover,long_dwell|price_fixation,price_reframe,0
judith,703,s5_add_ons,Product,continue,38.21,dwell,long_dwell,simplified_explanation,1
judith,703,s6_health_questions,Inputs,continue,22.95,dwell,none,none,
judith,703,s7_final_price,Recommendation,abandon,57.36,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,704,s1_coverage_scope,Inputs,at_doctor,14.36,dwell,none,none,
judith,704,s2_for_whom,Inputs,myself,9.7,dwell,none,none,
judith,704,s3_personal_data,Inputs,submit,18.78,dwell,none,none,
judith,704,s4_initial_price,Product,select_optimal,30.5,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,704,s5_add_ons,Product,continue,38.2,dwell,long_dwell,simplified_explanation,0
judith,704,s6_health_questions,Inputs,continue,10.28,dwell,none,none,
judith,704,s7_final_price,Recommendation,abandon,76.29,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,705,s1_coverage_scope,Inputs,at_doctor,8.25,dwell,none,none,
judith,705,s2_for_whom,Inputs,myself,21.25,dwell,none,none,
judith,705,s3_personal_data,Inputs,submit,16.16,dwell,none,none,
judith,705,s4_initial_price,Product,select_optimal,49.28,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,705,s5_add_ons,Product,continue,31.02,dwell,long_dwell,simplified_explanation,0
judith,705,s6_health_questions,Inputs,continue,15.38,dwell,none,none,
judith,705,s7_final_price,Recommendation,abandon,32.9,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
judith,706,s1_coverage_scope,Inputs,at_doctor,15.86,dwell,none,none,
judith,706,s2_for_whom,Inputs,myself,10.45,dwell,none,none,
judith,706,s3_personal_data,Inputs,submit,9.81,dwell,none,none,
judith,706,s4_initial_price,Product,select_optimal,29.19,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,706,s5_add_ons,Product,continue,33.46,dwell,long_dwell,simplified_explanation,0
judith,706,s6_health_questions,Inputs,continue,13.28,dwell,none,none,
judith,706,s7_final_price,Recommendation,abandon,42.11,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
judith,707,s1_coverage_scope,Inputs,at_doctor,13.26,dwell,none,none,
judith,707,s2_for_whom,Inputs,myself,20.85,dwell,none,none,
judith,707,s3_personal_data,Inputs,submit,15.5,dwell,none,none,
judith,707,s4_initial_price,Product,abandon,23.72,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
judith,708,s1_coverage_scope,Inputs,at_doctor,13.24,dwell,none,none,
judith,708,s2_for_whom,Inputs,myself,15.15,dwell,none,none,
judith,708,s3_personal_data,Inputs,submit,16.7,dwell,none,none,
judith,708,s4_initial_price,Product,select_optimal,64.22,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,708,s5_add_ons,Product,abandon,23.21,dwell,none,none,
judith,709,s1_coverage_scope,Inputs,at_doctor,26.15,dwell,long_dwell,none,
judith,709,s2_for_whom,Inputs,myself,14.43,dwell,none,none,
judith,709,s3_personal_data,Inputs,submit,17.42,dwell,none,none,
judith,709,s4_initial_price,Product,select_optimal,41.97,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,709,s5_add_ons,Product,continue,45.54,dwell,long_dwell,simplified_explanation,1
judith,709,s6_health_questions,Inputs,continue,18.36,dwell,none,none,
judith,709,s7_final_price,Recommendation,abandon,36.63,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
judith,710,s1_coverage_scope,Inputs,at_doctor,14.11,dwell,none,none,
judith,710,s2_for_whom,Inputs,myself,23.8,dwell,none,none,
judith,710,s3_personal_data,Inputs,submit,12.46,dwell,none,none,
judith,710,s4_initial_price,Product,select_optimal,66.72,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,710,s5_add_ons,Product,continue,50.12,dwell,long_dwell,simplified_explanation,0
judith,710,s6_health_questions,Inputs,continue,19.74,dwell,none,none,
judith,710,s7_final_price,Recommendation,confirm,43.42,dwell|price_hover,long_dwell|price_fixation,none,
judith,710,s8_confirm,Closing,confirm,16.42,dwell,none,none,
judith,711,s1_coverage_scope,Inputs,at_doctor,13.36,dwell,none,none,
judith,711,s2_for_whom,Inputs,myself,19.97,dwell,none,none,
judith,711,s3_personal_data,Inputs,submit,13.73,dwell,none,none,
judith,711,s4_initial_price,Product,select_optimal,55.07,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,711,s5_add_ons,Product,continue,49.31,dwell,long_dwell,simplified_explanation,1
judith,711,s6_health_questions,Inputs,continue,13.41,dwell,none,none,
judith,711,s7_final_price,Recommendation,confirm,26.07,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
judith,711,s8_confirm,Closing,confirm,6.74,dwell,none,none,
judith,712,s1_coverage_scope,Inputs,at_doctor,14.13,dwell,none,none,
judith,712,s2_for_whom,Inputs,myself,12.03,dwell,none,none,
judith,712,s3_personal_data,Inputs,submit,11.48,dwell,none,none,
judith,712,s4_initial_price,Product,abandon,62.97,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,713,s1_coverage_scope,Inputs,at_doctor,16.47,dwell,none,none,
judith,713,s2_for_whom,Inputs,myself,17.25,dwell,none,none,
judith,713,s3_personal_data,Inputs,submit,14.52,dwell,none,none,
judith,713,s4_initial_price,Product,select_optimal,35.86,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,713,s5_add_ons,Product,continue,39.34,dwell,long_dwell,simplified_explanation,1
judith,713,s6_health_questions,Inputs,continue,12.87,dwell,none,none,
judith,713,s7_final_price,Recommendation,abandon,89.92,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,0
judith,714,s1_coverage_scope,Inputs,at_doctor,15.32,dwell,none,none,
judith,714,s2_for_whom,Inputs,myself,16.82,dwell,none,none,
judith,714,s3_personal_data,Inputs,submit,27.82,dwell,long_dwell,trust_signal,1
judith,714,s4_initial_price,Product,select_optimal,45.32,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,714,s5_add_ons,Product,continue,57.46,dwell,long_dwell,simplified_explanation,1
judith,714,s6_health_questions,Inputs,continue,29.33,dwell,long_dwell,none,
judith,714,s7_final_price,Recommendation,confirm,41.68,dwell|price_hover,long_dwell|price_fixation,none,
judith,714,s8_confirm,Closing,confirm,19.26,dwell,none,none,
judith,715,s1_coverage_scope,Inputs,at_doctor,15.82,dwell,none,none,
judith,715,s2_for_whom,Inputs,myself,14.03,dwell,none,none,
judith,715,s3_personal_data,Inputs,submit,14.8,dwell,none,none,
judith,715,s4_initial_price,Product,abandon,54.66,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,0
judith,716,s1_coverage_scope,Inputs,at_doctor,17.93,dwell,none,none,
judith,716,s2_for_whom,Inputs,myself,5.24,dwell,none,none,
judith,716,s3_personal_data,Inputs,submit,19.21,dwell,none,none,
judith,716,s4_initial_price,Product,select_optimal,24.28,dwell|price_hover,none,none,
judith,716,s5_add_ons,Product,continue,21.13,dwell,none,none,
judith,716,s6_health_questions,Inputs,continue,15.3,dwell,none,none,
judith,716,s7_final_price,Recommendation,confirm,70.94,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,716,s8_confirm,Closing,confirm,15.76,dwell,none,none,
judith,717,s1_coverage_scope,Inputs,at_doctor,12.83,dwell,none,none,
judith,717,s2_for_whom,Inputs,myself,9.94,dwell,none,none,
judith,717,s3_personal_data,Inputs,submit,17.15,dwell,none,none,
judith,717,s4_initial_price,Product,select_optimal,25.16,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,717,s5_add_ons,Product,continue,50.36,dwell,long_dwell,simplified_explanation,0
judith,717,s6_health_questions,Inputs,continue,20.59,dwell,none,none,
judith,717,s7_final_price,Recommendation,confirm,42.61,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,717,s8_confirm,Closing,confirm,18.02,dwell,none,none,
judith,718,s1_coverage_scope,Inputs,at_doctor,15.82,dwell,none,none,
judith,718,s2_for_whom,Inputs,myself,22.51,dwell,none,none,
judith,718,s3_personal_data,Inputs,submit,18.7,dwell,none,none,
judith,718,s4_initial_price,Product,abandon,48.96,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,719,s1_coverage_scope,Inputs,at_doctor,10.44,dwell,none,none,
judith,719,s2_for_whom,Inputs,myself,8.03,dwell,none,none,
judith,719,s3_personal_data,Inputs,submit,18.75,dwell,none,none,
judith,719,s4_initial_price,Product,select_optimal,43.24,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,719,s5_add_ons,Product,continue,45.55,dwell,long_dwell,simplified_explanation,1
judith,719,s6_health_questions,Inputs,continue,17.27,dwell,none,none,
judith,719,s7_final_price,Recommendation,abandon,86.46,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,720,s1_coverage_scope,Inputs,at_doctor,10.89,dwell,none,none,
judith,720,s2_for_whom,Inputs,myself,4.21,dwell,none,none,
judith,720,s3_personal_data,Inputs,submit,24.56,dwell,none,none,
judith,720,s4_initial_price,Product,select_optimal,70.32,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,720,s5_add_ons,Product,continue,59.52,dwell,long_dwell,simplified_explanation,1
judith,720,s6_health_questions,Inputs,continue,16.62,dwell,none,none,
judith,720,s7_final_price,Recommendation,confirm,37.92,dwell|price_hover,long_dwell|price_fixation,none,
judith,720,s8_confirm,Closing,confirm,17.45,dwell,none,none,
judith,721,s1_coverage_scope,Inputs,at_doctor,12.05,dwell,none,none,
judith,721,s2_for_whom,Inputs,myself,16.75,dwell,none,none,
judith,721,s3_personal_data,Inputs,submit,9.32,dwell,none,none,
judith,721,s4_initial_price,Product,select_optimal,42.7,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,721,s5_add_ons,Product,continue,41.71,dwell,long_dwell,simplified_explanation,1
judith,721,s6_health_questions,Inputs,continue,12.63,dwell,none,none,
judith,721,s7_final_price,Recommendation,confirm,36.97,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,0
judith,721,s8_confirm,Closing,confirm,11.99,dwell,none,none,
judith,722,s1_coverage_scope,Inputs,at_doctor,9.3,dwell,none,none,
judith,722,s2_for_whom,Inputs,myself,16.87,dwell,none,none,
judith,722,s3_personal_data,Inputs,submit,13.23,dwell,none,none,
judith,722,s4_initial_price,Product,select_optimal,73.73,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,722,s5_add_ons,Product,continue,38.12,dwell,long_dwell,simplified_explanation,1
judith,722,s6_health_questions,Inputs,continue,16.95,dwell,none,none,
judith,722,s7_final_price,Recommendation,confirm,33.86,dwell|price_hover,long_dwell|price_fixation,none,
judith,722,s8_confirm,Closing,confirm,15.88,dwell,none,none,
judith,723,s1_coverage_scope,Inputs,at_doctor,9.84,dwell,none,none,
judith,723,s2_for_whom,Inputs,myself,17.17,dwell,none,none,
judith,723,s3_personal_data,Inputs,submit,19.52,dwell,none,none,
judith,723,s4_initial_price,Product,abandon,50.52,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,724,s1_coverage_scope,Inputs,at_doctor,9.7,dwell,none,none,
judith,724,s2_for_whom,Inputs,myself,22.82,dwell,none,none,
judith,724,s3_personal_data,Inputs,submit,9.61,dwell,none,none,
judith,724,s4_initial_price,Product,abandon,40.27,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,725,s1_coverage_scope,Inputs,at_doctor,9.04,dwell,none,none,
judith,725,s2_for_whom,Inputs,myself,13.5,dwell,none,none,
judith,725,s3_personal_data,Inputs,submit,9.4,dwell,none,none,
judith,725,s4_initial_price,Product,select_optimal,48.26,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,725,s5_add_ons,Product,continue,58.0,dwell,long_dwell,simplified_explanation,0
judith,725,s6_health_questions,Inputs,continue,12.37,dwell,none,none,
judith,725,s7_final_price,Recommendation,abandon,61.74,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
judith,726,s1_coverage_scope,Inputs,at_doctor,13.25,dwell,none,none,
judith,726,s2_for_whom,Inputs,myself,24.51,dwell,none,none,
judith,726,s3_personal_data,Inputs,submit,11.66,dwell,none,none,
judith,726,s4_initial_price,Product,select_optimal,35.06,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,726,s5_add_ons,Product,continue,37.25,dwell,long_dwell,simplified_explanation,1
judith,726,s6_health_questions,Inputs,continue,14.21,dwell,none,none,
judith,726,s7_final_price,Recommendation,confirm,105.22,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,726,s8_confirm,Closing,confirm,6.22,dwell,none,none,
judith,727,s1_coverage_scope,Inputs,at_doctor,12.8,dwell,none,none,
judith,727,s2_for_whom,Inputs,myself,14.43,dwell,none,none,
judith,727,s3_personal_data,Inputs,submit,15.16,dwell,none,none,
judith,727,s4_initial_price,Product,select_optimal,37.71,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,727,s5_add_ons,Product,continue,38.1,dwell,long_dwell,simplified_explanation,1
judith,727,s6_health_questions,Inputs,continue,13.87,dwell,none,none,
judith,727,s7_final_price,Recommendation,confirm,20.54,dwell|price_hover,price_gap_shock,price_gap_transparency,1
judith,727,s8_confirm,Closing,confirm,17.02,dwell,none,none,
judith,728,s1_coverage_scope,Inputs,at_doctor,11.67,dwell,none,none,
judith,728,s2_for_whom,Inputs,myself,11.78,dwell,none,none,
judith,728,s3_personal_data,Inputs,submit,21.37,dwell,none,none,
judith,728,s4_initial_price,Product,select_optimal,32.68,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,728,s5_add_ons,Product,continue,40.05,dwell,long_dwell,simplified_explanation,1
judith,728,s6_health_questions,Inputs,continue,19.46,dwell,none,none,
judith,728,s7_final_price,Recommendation,confirm,29.78,dwell|price_hover,long_dwell|price_fixation,none,
judith,728,s8_confirm,Closing,confirm,13.36,dwell,none,none,
judith,729,s1_coverage_scope,Inputs,at_doctor,23.72,dwell,none,none,
judith,729,s2_for_whom,Inputs,myself,16.25,dwell,none,none,
judith,729,s3_personal_data,Inputs,submit,14.48,dwell,none,none,
judith,729,s4_initial_price,Product,select_optimal,46.33,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,729,s5_add_ons,Product,continue,44.39,dwell,long_dwell,simplified_explanation,1
judith,729,s6_health_questions,Inputs,continue,13.66,dwell,none,none,
judith,729,s7_final_price,Recommendation,confirm,44.48,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,0
judith,729,s8_confirm,Closing,confirm,17.91,dwell,none,none,
judith,730,s1_coverage_scope,Inputs,at_doctor,16.61,dwell,none,none,
judith,730,s2_for_whom,Inputs,myself,15.7,dwell,none,none,
judith,730,s3_personal_data,Inputs,submit,10.04,dwell,none,none,
judith,730,s4_initial_price,Product,abandon,49.29,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,731,s1_coverage_scope,Inputs,at_doctor,11.99,dwell,none,none,
judith,731,s2_for_whom,Inputs,myself,16.5,dwell,none,none,
judith,731,s3_personal_data,Inputs,submit,17.02,dwell,none,none,
judith,731,s4_initial_price,Product,abandon,58.15,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,732,s1_coverage_scope,Inputs,at_doctor,17.9,dwell,none,none,
judith,732,s2_for_whom,Inputs,myself,25.87,dwell,long_dwell,none,
judith,732,s3_personal_data,Inputs,submit,16.31,dwell,none,none,
judith,732,s4_initial_price,Product,select_optimal,13.73,dwell|price_hover,none,none,
judith,732,s5_add_ons,Product,abandon,44.25,dwell,long_dwell,simplified_explanation,0
judith,733,s1_coverage_scope,Inputs,at_doctor,12.73,dwell,none,none,
judith,733,s2_for_whom,Inputs,myself,14.09,dwell,none,none,
judith,733,s3_personal_data,Inputs,submit,19.98,dwell,none,none,
judith,733,s4_initial_price,Product,select_optimal,39.34,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,733,s5_add_ons,Product,abandon,45.23,dwell,long_dwell,simplified_explanation,1
judith,734,s1_coverage_scope,Inputs,at_doctor,21.28,dwell,none,none,
judith,734,s2_for_whom,Inputs,myself,15.76,dwell,none,none,
judith,734,s3_personal_data,Inputs,submit,21.74,dwell,none,none,
judith,734,s4_initial_price,Product,abandon,66.19,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,735,s1_coverage_scope,Inputs,at_doctor,12.1,dwell,none,none,
judith,735,s2_for_whom,Inputs,myself,28.21,dwell,long_dwell,none,
judith,735,s3_personal_data,Inputs,submit,7.5,dwell,none,none,
judith,735,s4_initial_price,Product,abandon,29.23,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
judith,736,s1_coverage_scope,Inputs,at_doctor,19.45,dwell,none,none,
judith,736,s2_for_whom,Inputs,myself,8.98,dwell,none,none,
judith,736,s3_personal_data,Inputs,submit,18.32,dwell,none,none,
judith,736,s4_initial_price,Product,abandon,61.38,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,737,s1_coverage_scope,Inputs,at_doctor,16.55,dwell,none,none,
judith,737,s2_for_whom,Inputs,myself,19.57,dwell,none,none,
judith,737,s3_personal_data,Inputs,submit,13.38,dwell,none,none,
judith,737,s4_initial_price,Product,abandon,66.61,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,738,s1_coverage_scope,Inputs,at_doctor,20.93,dwell,none,none,
judith,738,s2_for_whom,Inputs,myself,15.89,dwell,none,none,
judith,738,s3_personal_data,Inputs,submit,10.33,dwell,none,none,
judith,738,s4_initial_price,Product,select_optimal,47.49,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,738,s5_add_ons,Product,continue,57.63,dwell,long_dwell,simplified_explanation,1
judith,738,s6_health_questions,Inputs,continue,20.58,dwell,none,none,
judith,738,s7_final_price,Recommendation,confirm,41.13,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,738,s8_confirm,Closing,confirm,18.28,dwell,none,none,
judith,739,s1_coverage_scope,Inputs,at_doctor,15.47,dwell,none,none,
judith,739,s2_for_whom,Inputs,myself,17.83,dwell,none,none,
judith,739,s3_personal_data,Inputs,submit,9.53,dwell,none,none,
judith,739,s4_initial_price,Product,abandon,61.5,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,740,s1_coverage_scope,Inputs,at_doctor,16.75,dwell,none,none,
judith,740,s2_for_whom,Inputs,myself,11.18,dwell,none,none,
judith,740,s3_personal_data,Inputs,submit,20.27,dwell,none,none,
judith,740,s4_initial_price,Product,select_optimal,53.37,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,740,s5_add_ons,Product,continue,25.08,dwell,long_dwell,simplified_explanation,0
judith,740,s6_health_questions,Inputs,continue,19.8,dwell,none,none,
judith,740,s7_final_price,Recommendation,abandon,38.28,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
judith,741,s1_coverage_scope,Inputs,at_doctor,21.06,dwell,none,none,
judith,741,s2_for_whom,Inputs,myself,14.81,dwell,none,none,
judith,741,s3_personal_data,Inputs,submit,18.32,dwell,none,none,
judith,741,s4_initial_price,Product,select_optimal,40.96,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,741,s5_add_ons,Product,abandon,43.94,dwell,long_dwell,simplified_explanation,1
judith,742,s1_coverage_scope,Inputs,at_doctor,17.29,dwell,none,none,
judith,742,s2_for_whom,Inputs,myself,22.05,dwell,none,none,
judith,742,s3_personal_data,Inputs,submit,16.01,dwell,none,none,
judith,742,s4_initial_price,Product,select_optimal,72.22,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,742,s5_add_ons,Product,continue,34.21,dwell,long_dwell,simplified_explanation,1
judith,742,s6_health_questions,Inputs,continue,20.55,dwell,none,none,
judith,742,s7_final_price,Recommendation,confirm,18.69,dwell|price_hover,price_gap_shock,price_gap_transparency,1
judith,742,s8_confirm,Closing,confirm,24.41,dwell,none,none,
judith,743,s1_coverage_scope,Inputs,at_doctor,18.99,dwell,none,none,
judith,743,s2_for_whom,Inputs,myself,2.0,dwell,none,none,
judith,743,s3_personal_data,Inputs,submit,17.88,dwell,none,none,
judith,743,s4_initial_price,Product,abandon,27.62,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
judith,744,s1_coverage_scope,Inputs,at_doctor,19.4,dwell,none,none,
judith,744,s2_for_whom,Inputs,other_persons,14.43,dwell|path_oos,oos_path,advisor_route,
judith,745,s1_coverage_scope,Inputs,at_doctor,16.97,dwell,none,none,
judith,745,s2_for_whom,Inputs,myself,7.56,dwell,none,none,
judith,745,s3_personal_data,Inputs,submit,10.09,dwell,none,none,
judith,745,s4_initial_price,Product,select_optimal,52.65,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,745,s5_add_ons,Product,continue,38.73,dwell,long_dwell,simplified_explanation,0
judith,745,s6_health_questions,Inputs,continue,24.51,dwell,none,none,
judith,745,s7_final_price,Recommendation,confirm,35.13,dwell|price_hover,long_dwell|price_fixation,none,
judith,745,s8_confirm,Closing,confirm,18.12,dwell,none,none,
judith,746,s1_coverage_scope,Inputs,at_doctor,10.23,dwell,none,none,
judith,746,s2_for_whom,Inputs,myself,13.22,dwell,none,none,
judith,746,s3_personal_data,Inputs,submit,19.29,dwell,none,none,
judith,746,s4_initial_price,Product,abandon,62.78,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,747,s1_coverage_scope,Inputs,at_doctor,31.59,dwell,long_dwell,none,
judith,747,s2_for_whom,Inputs,myself,27.02,dwell,long_dwell,none,
judith,747,s3_personal_data,Inputs,submit,18.21,dwell,none,none,
judith,747,s4_initial_price,Product,select_optimal,46.01,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,747,s5_add_ons,Product,abandon,35.05,dwell,long_dwell,simplified_explanation,1
judith,748,s1_coverage_scope,Inputs,at_doctor,14.95,dwell,none,none,
judith,748,s2_for_whom,Inputs,myself,13.16,dwell,none,none,
judith,748,s3_personal_data,Inputs,submit,22.44,dwell,none,none,
judith,748,s4_initial_price,Product,abandon,103.71,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,749,s1_coverage_scope,Inputs,at_doctor,16.03,dwell,none,none,
judith,749,s2_for_whom,Inputs,myself,23.68,dwell,none,none,
judith,749,s3_personal_data,Inputs,submit,14.31,dwell,none,none,
judith,749,s4_initial_price,Product,select_optimal,83.67,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,749,s5_add_ons,Product,abandon,60.2,dwell,long_dwell,simplified_explanation,1
judith,750,s1_coverage_scope,Inputs,at_doctor,22.79,dwell,none,none,
judith,750,s2_for_whom,Inputs,myself,9.65,dwell,none,none,
judith,750,s3_personal_data,Inputs,submit,12.32,dwell,none,none,
judith,750,s4_initial_price,Product,select_optimal,6.0,dwell|price_hover,none,none,
judith,750,s5_add_ons,Product,abandon,49.77,dwell,long_dwell,simplified_explanation,1
judith,751,s1_coverage_scope,Inputs,at_doctor,9.23,dwell,none,none,
judith,751,s2_for_whom,Inputs,myself,22.26,dwell,none,none,
judith,751,s3_personal_data,Inputs,submit,10.56,dwell,none,none,
judith,751,s4_initial_price,Product,select_optimal,71.22,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,751,s5_add_ons,Product,continue,43.56,dwell,long_dwell,simplified_explanation,1
judith,751,s6_health_questions,Inputs,abandon,36.76,dwell|inactivity,cancel_intent,trust_signal,1
judith,752,s1_coverage_scope,Inputs,at_doctor,10.75,dwell,none,none,
judith,752,s2_for_whom,Inputs,myself,18.25,dwell,none,none,
judith,752,s3_personal_data,Inputs,submit,12.28,dwell,none,none,
judith,752,s4_initial_price,Product,select_optimal,59.45,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,752,s5_add_ons,Product,continue,66.94,dwell,long_dwell,simplified_explanation,1
judith,752,s6_health_questions,Inputs,continue,13.14,dwell,none,none,
judith,752,s7_final_price,Recommendation,abandon,76.93,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
judith,753,s1_coverage_scope,Inputs,at_doctor,25.29,dwell,long_dwell,none,
judith,753,s2_for_whom,Inputs,myself,6.48,dwell,none,none,
judith,753,s3_personal_data,Inputs,submit,21.15,dwell,none,none,
judith,753,s4_initial_price,Product,abandon,52.8,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,754,s1_coverage_scope,Inputs,at_doctor,20.58,dwell,none,none,
judith,754,s2_for_whom,Inputs,myself,19.25,dwell,none,none,
judith,754,s3_personal_data,Inputs,submit,7.75,dwell,none,none,
judith,754,s4_initial_price,Product,abandon,28.66,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
judith,755,s1_coverage_scope,Inputs,at_doctor,12.5,dwell,none,none,
judith,755,s2_for_whom,Inputs,myself,9.32,dwell,none,none,
judith,755,s3_personal_data,Inputs,submit,14.43,dwell,none,none,
judith,755,s4_initial_price,Product,abandon,63.42,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,756,s1_coverage_scope,Inputs,at_doctor,23.9,dwell,none,none,
judith,756,s2_for_whom,Inputs,myself,10.96,dwell,none,none,
judith,756,s3_personal_data,Inputs,submit,12.15,dwell,none,none,
judith,756,s4_initial_price,Product,abandon,69.98,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,757,s1_coverage_scope,Inputs,at_doctor,7.34,dwell,none,none,
judith,757,s2_for_whom,Inputs,myself,20.72,dwell,none,none,
judith,757,s3_personal_data,Inputs,submit,11.12,dwell,none,none,
judith,757,s4_initial_price,Product,select_optimal,60.54,dwell|price_hover,long_dwell|price_fixation,price_reframe,0
judith,757,s5_add_ons,Product,continue,59.28,dwell,long_dwell,simplified_explanation,0
judith,757,s6_health_questions,Inputs,continue,6.41,dwell,none,none,
judith,757,s7_final_price,Recommendation,confirm,53.67,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,757,s8_confirm,Closing,confirm,5.01,dwell,none,none,
