persona_id,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,steps_visited,initial_price_eur,final_price_eur,price_delta_eur,outcome_reason
judith,0,0,1,abandoned,1,1,4,68.14,73.43,5.29,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.15,2.01,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,71.69,3.55,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,77.95,9.81,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,1,8,68.14,69.34,1.2,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,74.14,6.0,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.59,0.45,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.38,1.24,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.25,5.11,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.98,2.84,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.74,7.6,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.64,2.5,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,75.2,7.06,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.95,1.81,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,71.74,3.6,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,76.16,8.02,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,72.75,4.61,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.24,1.1,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.54,8.4,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,75.01,6.87,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,2,8,68.14,69.94,1.8,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,3,7,68.14,73.45,5.31,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,72.08,3.94,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,76.13,7.99,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.09,3.95,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,1,68.14,77.06,8.92,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,3,1,7,68.14,76.9,8.76,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,69.53,1.39,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,2,7,68.14,75.34,7.2,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,76.05,7.91,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,76.32,8.18,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,5,68.14,77.44,9.3,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.18,2.04,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,71.41,3.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.3,10.16,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,73.71,5.57,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,72.88,4.74,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,68.18,0.04,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,78.19,10.05,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,68.15,0.01,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,1,1,8,68.14,69.51,1.37,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,2,7,68.14,69.32,1.18,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.26,8.12,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.85,2.71,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,69.99,1.85,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,7,68.14,71.57,3.43,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,1,8,68.14,70.94,2.8,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,78.1,9.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.19,5.05,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,73.08,4.94,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.45,7.31,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.62,2.48,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.71,2.57,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,9,68.14,78.29,10.15,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,70.28,2.14,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,71.89,3.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.34,0.2,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,74.54,6.4,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,1,7,68.14,77.12,8.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.8,3.66,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,68.54,0.4,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.14,1.0,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,5,68.14,74.57,6.43,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.48,4.34,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.84,6.7,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,70.78,2.64,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,2,8,68.14,71.33,3.19,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,3,7,68.14,74.95,6.81,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,75.44,7.3,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,72.16,4.02,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.79,1.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,74.05,5.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,68.46,0.32,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,68.95,0.81,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.87,5.73,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.02,4.88,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.37,1.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,76.42,8.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,69.65,1.51,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.02,7.88,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.8,5.66,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,5,68.14,76.72,8.58,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,2,8,68.14,72.92,4.78,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,4,68.14,77.29,9.15,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,76.68,8.54,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,73.43,5.29,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,1,0,advisor_routed,0,0,2,68.14,77.52,9.38,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,74.5,6.36,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,68.91,0.77,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,3,7,68.14,74.49,6.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.05,1.91,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,1,8,68.14,70.79,2.65,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,72.82,4.68,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.19,2.05,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,72.16,4.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,73.88,5.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,77.88,9.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.76,8.62,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.19,4.05,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,7,68.14,73.41,5.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.88,3.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.6,1.46,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,70.41,2.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.11,5.97,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.82,1.68,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,72.88,4.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.83,8.69,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,76.04,7.9,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,73.67,5.53,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,78.11,9.97,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,73.57,5.43,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.74,6.6,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.61,7.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.91,9.77,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.1,9.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,1,8,68.14,70.49,2.35,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,70.64,2.5,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.82,3.68,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.86,1.72,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,77.3,9.16,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,75.31,7.17,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.58,4.44,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,73.26,5.12,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,72.01,3.87,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,70.89,2.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.65,1.51,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,77.16,9.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,71.95,3.81,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,77.78,9.64,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,5,68.14,74.79,6.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.18,4.04,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.41,8.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,78.04,9.9,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.89,6.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,4,68.14,76.1,7.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,68.59,0.45,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,70.9,2.76,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,5,68.14,70.07,1.93,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,74.17,6.03,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,76.71,8.57,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,5,68.14,75.42,7.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,70.34,2.2,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,3,68.14,72.46,4.32,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,69.23,1.09,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,69.16,1.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,78.31,10.17,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,2,68.14,78.19,10.05,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,69.64,1.5,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,70.0,1.86,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,76.45,8.31,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.53,6.39,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,77.69,9.55,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,77.79,9.65,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,2,7,68.14,70.28,2.14,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,71.94,3.8,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,71.8,3.66,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.9,4.76,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,72.46,4.32,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,71.03,2.89,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,75.11,6.97,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,68.15,0.01,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,71.58,3.44,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,71.38,3.24,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,70.54,2.4,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,70.23,2.09,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.31,10.17,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,71.84,3.7,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,68.86,0.72,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,7,68.14,68.17,0.03,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,69.89,1.75,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.22,8.08,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,1,8,68.14,69.55,1.41,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,77.91,9.77,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,75.01,6.87,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,77.61,9.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.28,6.14,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,75.69,7.55,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.04,7.9,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,78.12,9.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.1,0.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.85,2.71,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,2,7,68.14,74.09,5.95,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.67,0.53,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,71.62,3.48,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.87,9.73,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,69.96,1.82,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,72.49,4.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.91,9.77,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,2,8,68.14,76.41,8.27,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,1,0,advisor_routed,0,0,1,68.14,75.07,6.93,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,76.02,7.88,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,76.78,8.64,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,1,1,8,68.14,70.64,2.5,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,75.27,7.13,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,1,1,8,68.14,70.0,1.86,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,68.47,0.33,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,2,8,68.14,74.26,6.12,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.39,8.25,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.79,2.65,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,1,0,advisor_routed,0,0,1,68.14,73.51,5.37,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,74.05,5.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,74.82,6.68,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,5,68.14,73.1,4.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,73.14,5.0,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,2,7,68.14,76.06,7.92,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,68.91,0.77,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.75,8.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.58,4.44,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,72.5,4.36,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,77.86,9.72,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.04,9.9,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,75.88,7.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,72.27,4.13,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,73.64,5.5,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,71.5,3.36,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,75.93,7.79,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,73.72,5.58,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.31,0.17,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,74.9,6.76,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,0,7,68.14,69.7,1.56,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,77.1,8.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.43,1.29,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,77.77,9.63,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,71.12,2.98,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,71.39,3.25,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,2,8,68.14,69.89,1.75,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.42,8.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,72.89,4.75,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,2,8,68.14,78.12,9.98,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,1,7,68.14,78.12,9.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.1,9.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,68.78,0.64,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.39,2.25,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,0,8,68.14,68.5,0.36,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.17,1.03,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.14,7.0,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.06,3.92,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,78.35,10.21,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.89,1.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.19,4.05,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.74,7.6,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,2,7,68.14,72.48,4.34,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,74.85,6.71,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,5,68.14,76.98,8.84,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,3,68.14,77.6,9.46,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.46,8.32,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.25,2.11,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,3,3,7,68.14,72.51,4.37,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,74.71,6.57,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,74.79,6.65,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,76.08,7.94,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,72.68,4.54,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,1,68.14,70.96,2.82,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,70.92,2.78,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.42,9.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.22,2.08,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,5,68.14,74.76,6.62,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.71,1.57,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.01,3.87,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,5,68.14,70.35,2.21,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,74.97,6.83,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,74.05,5.91,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,74.82,6.68,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,2,8,68.14,72.82,4.68,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,3,3,8,68.14,76.05,7.91,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,5,68.14,78.04,9.9,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,72.14,4.0,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,2,8,68.14,72.43,4.29,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,1,0,advisor_routed,0,0,2,68.14,76.99,8.85,Out-of-scope selection routed to advisor and excluded from conversion.
judith,1,0,0,converted,2,2,8,68.14,77.22,9.08,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,73.75,5.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.93,6.79,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,3,3,7,68.14,77.64,9.5,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,5,68.14,78.1,9.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.47,7.33,Persona abandoned before online purchase completion.
judith,1,0,0,converted,3,3,8,68.14,73.49,5.35,Online purchase completed for an in-scope Start/Optimal tariff.
